ID,BUSINESS_UNIT,ASSET,LATITUDE,LONGITUDE,DTM,FACILITY_ID,ENBASE_ASSET_ID,MISSION_NUM,ANOMALY_TYPE,ANOMALY_DESC
1089,LaHa,LaHa,32.22333715,-93.5978797,2021-04-29 12:12:28.000,10085747,Asset-Well-13354334,67,1,Thief Hatch Open
1090,LaHa,LaHa,32.23739029,-93.60340521,2021-04-29 12:49:59.000,10086025,Asset-Well-13813753,67,1,Thief Hatch Open
1091,LaHa,LaHa,32.23729141,-93.65480762,2021-04-30 12:55:03.000,10085799,Asset-Well-12953576,67,1,Thief Hatch Open
1092,LaHa,LaHa,32.23903774,-93.65867492,2021-04-30 13:25:10.000,10085800,Asset-Well-13842438,67,1,Thief Hatch Open
1093,LaHa,LaHa,32.28044579,-93.53487423,2021-04-30 16:37:57.000,10085624,Asset-Well-13214059,67,1,Thief Hatch Open
1094,LaHa,LaHa,32.25206025,-93.50563086,2021-05-01 06:46:35.000,10085567,Asset-Well-13018622,67,1,Thief Hatch Open
1095,LaHa,LaHa,32.23631529,-93.50622615,2021-05-01 07:26:46.000,10085590,Asset-Well-13172791,67,1,Thief Hatch Open
1096,LaHa,LaHa,32.2224995,-93.49337974,2021-05-01 08:02:10.000,10085591,Asset-Well-13896707,67,1,Thief Hatch Open
1097,LaHa,LaHa,32.22195594,-93.50351848,2021-05-01 08:27:07.000,10085562,Asset-Well-13721570,67,1,Thief Hatch Open
1098,LaHa,LaHa,32.22407787,-93.51541157,2021-05-01 10:07:51.000,10085580,Asset-Well-13937347,67,1,Thief Hatch Open
1099,LaHa,LaHa,32.13680445,-93.4737245,2021-05-01 12:27:19.000,10086015,Asset-Well-13355574,67,1,Thief Hatch Open
1100,LaHa,LaHa,32.12237714,-93.49869499,2021-05-01 15:08:22.000,10086105,Asset-Well-13291635,67,1,Thief Hatch Open
1101,LaHa,LaHa,32.10630783,-93.47692056,2021-05-01 16:36:11.000,10085861,Asset-Well-13809252,67,1,Thief Hatch Open
1102,LaHa,LaHa,32.12239704,-93.53361321,2021-05-01 17:00:23.000,10085706,Asset-Well-13331150,67,1,Thief Hatch Open
1103,LaHa,LaHa,32.10785217,-93.50682089,2021-05-01 18:28:52.000,10085707,Asset-Well-13315182,67,1,Thief Hatch Open
1104,LaHa,LaHa,32.07757231,-93.46734375,2021-05-02 12:31:19.000,10086043,Asset-Well-13500126,67,1,Thief Hatch Open
1105,LaHa,LaHa,32.03532067,-93.4070537,2021-05-04 07:59:12.000,10085684,Asset-Well-13155675,67,1,Thief Hatch Open
1106,LaHa,LaHa,32.03499227,-93.41244742,2021-05-04 08:20:16.000,10085634,Asset-Well-10946577,67,1,Thief Hatch Open
1107,LaHa,LaHa,32.02093301,-93.39712415,2021-05-04 09:07:42.000,10085635,Asset-Well-13428789,67,1,Thief Hatch Open
1108,LaHa,LaHa,32.00397918,-93.34978803,2021-05-04 09:56:11.000,10085936,Asset-Well-13172792,67,1,Thief Hatch Open
1110,LaHa,LaHa,32.13715835,-93.73960523,2021-05-05 06:51:00.000,10085645,Asset-Well-13749055,67,1,Thief Hatch Open
1111,LaHa,LaHa,32.07882027,-93.7720992,2021-05-05 08:33:00.000,10085951,Asset-Well-13369022,67,1,Thief Hatch Open
1112,LaHa,LaHa,32.1086216,-93.80742508,2021-05-05 09:54:00.000,10085459,Asset-Well-13292369,67,1,Thief Hatch Open
1113,LaHa,LaHa,31.97699682,-93.4888635,2021-05-05 12:46:00.000,10085736,Asset-Well-13293876,67,1,Thief Hatch Open
1114,LaHa,LaHa,31.99173868,-93.45882674,2021-05-05 13:32:00.000,10086071,Asset-Well-13926814,67,1,Thief Hatch Open
1109,LaHa,LaHa,31.99197981,-93.37814973,2021-05-05 14:21:32.000,10085666,Asset-Well-13970743,67,1,Thief Hatch Open
1115,LaHa,LaHa,31.99168483,-93.39907395,2021-05-05 14:49:00.000,10085668,Asset-Well-13366999,67,1,Thief Hatch Open
1116,LaHa,LaHa,31.90243146,-93.49963154,2021-05-06 12:50:53.000,10085750,Asset-Well-12907832,67,1,Thief Hatch Open
1117,LaHa,LaHa,31.81592555,-93.79259393,2021-05-07 14:49:42.000,10085405,Asset-Well-10959269,67,1,Thief Hatch Open
1118,Eagle Ford,Hawkville,28.36171569,-98.98911143,2021-05-13 12:40:05.000,10085388,Asset-Well-13750947,69,1,Thief Hatch Open
1120,Permian,Permian,31.81033896,-103.9360127,2021-05-16 18:05:23.000,10085556,Asset-Well-13898312,71,1,Thief Hatch Open
1119,LaHa,LaHa,32.09027832,-93.40894839,2021-05-18 11:39:59.000,10085940,Asset-Well-11522614,67,1,Thief Hatch Open
1121,LaHa,LaHa,32.13475313,-93.37110167,2021-05-19 14:22:10.000,10085665,Asset-Well-13399862,67,1,Thief Hatch Open
1122,LaHa,LaHa,32.14904517,-93.4158977,2021-05-21 12:23:29.000,10086016,Asset-Well-13656173,67,1,Thief Hatch Open
1123,LaHa,LaHa,32.23589618,-93.45021232,2021-05-22 07:13:37.000,10085737,Asset-Well-13897034,67,1,Thief Hatch Open
1124,LaHa,LaHa,32.249696,-93.43844308,2021-05-22 07:54:59.000,10086045,Asset-Well-13920149,67,1,Thief Hatch Open
1134,Eagle Ford,Hawkville,28.35765379,-98.72157556,2021-05-22 08:24:39.000,10085468,Asset-Well-14088934,69,1,Thief Hatch Open
1125,LaHa,LaHa,32.25109875,-93.4707058,2021-05-22 10:55:11.000,10085658,Asset-Well-13386456,67,1,Thief Hatch Open
1126,LaHa,LaHa,32.25284139,-93.47945399,2021-05-22 11:35:59.000,10085659,Asset-Well-13764327,67,1,Thief Hatch Open
1127,LaHa,LaHa,32.29345255,-93.48439029,2021-05-22 12:56:10.000,10085691,Asset-Well-13757060,67,1,Thief Hatch Open
1128,LaHa,LaHa,32.29309419,-93.50860263,2021-05-22 13:40:48.000,10085439,Asset-Well-13396754,67,1,Thief Hatch Open
1129,LaHa,LaHa,32.32173152,-93.51827978,2021-05-23 07:41:34.000,10085622,Asset-Well-13275398,67,1,Thief Hatch Open
1130,LaHa,LaHa,32.34677886,-93.55513135,2021-05-23 08:18:55.000,10085922,Asset-Well-14309804,67,1,Thief Hatch Open
1131,LaHa,LaHa,32.33688459,-93.51922459,2021-05-23 11:45:31.000,10085631,Asset-Well-12925298,67,1,Thief Hatch Open
1132,LaHa,LaHa,32.35299876,-93.5064904,2021-05-23 12:23:13.000,10085632,Asset-Well-13123200,67,1,Thief Hatch Open
1133,LaHa,LaHa,32.37992017,-93.55216277,2021-05-23 15:45:07.000,10085757,Asset-Well-13107626,67,1,Thief Hatch Open
1135,LaHa,LaHa,32.40983623,-93.63831237,2021-05-24 09:27:48.000,10085756,Asset-Well-13344322,67,1,Thief Hatch Open
1136,LaHa,LaHa,32.39457753,-93.48370013,2021-05-24 12:44:23.000,10085572,Asset-Well-13211089,67,1,Thief Hatch Open
1137,LaHa,LaHa,32.37977823,-93.50498622,2021-05-24 14:16:33.000,10085923,Asset-Well-13239020,67,1,Thief Hatch Open
1138,LaHa,LaHa,32.37960187,-93.49460596,2021-05-24 14:37:53.000,10085924,Asset-Well-13185980,67,1,Thief Hatch Open
1139,LaHa,LaHa,32.39435703,-93.51460385,2021-05-25 08:15:56.000,10085649,Asset-Well-12909321,67,1,Thief Hatch Open
1140,LaHa,LaHa,32.37995163,-93.52539363,2021-05-25 09:24:17.000,10085607,Asset-Well-13223259,67,1,Thief Hatch Open
1141,LaHa,LaHa,32.38168738,-93.46180358,2021-05-25 10:09:33.000,10085775,Asset-Well-13711862,67,1,Thief Hatch Open
1142,LaHa,LaHa,32.38022547,-93.47021699,2021-05-25 10:24:16.000,10087798,Asset-Well-13755105,67,1,Thief Hatch Open
1143,LaHa,LaHa,32.36605438,-93.45486128,2021-05-25 10:50:34.000,10085718,Asset-Well-13920152,67,1,Thief Hatch Open
1144,LaHa,LaHa,32.36601768,-93.43235653,2021-05-25 11:07:50.000,10085931,Asset-Well-13932805,67,1,Thief Hatch Open
1145,LaHa,LaHa,32.33735109,-93.44401427,2021-05-25 12:14:27.000,10085381,Asset-Well-13650518,67,1,Thief Hatch Open
1146,LaHa,LaHa,32.33801082,-93.46790693,2021-05-25 13:05:42.000,10086072,Asset-Well-13423867,67,1,Thief Hatch Open
1147,LaHa,LaHa,32.4242915,-93.40595632,2021-05-25 14:18:06.000,10085451,Asset-Well-13687099,67,1,Thief Hatch Open
1148,LaHa,LaHa,32.29270013,-93.41262489,2021-05-25 14:56:31.000,10085990,Asset-Well-12942031,67,1,Thief Hatch Open
1149,LaHa,LaHa,32.3802286,-93.37049897,2021-05-27 06:31:35.000,10086092,Asset-Well-13950662,67,1,Thief Hatch Open
1150,LaHa,LaHa,32.38152769,-93.36155318,2021-05-27 06:48:55.000,10085458,Asset-Well-13948371,67,1,Thief Hatch Open
1151,LaHa,LaHa,32.36684251,-93.36314677,2021-05-27 07:09:56.000,10085863,Asset-Well-13126852,67,1,Thief Hatch Open
1152,LaHa,LaHa,32.33806158,-93.25291161,2021-05-27 09:04:17.000,10086091,Asset-Well-13932804,67,1,Thief Hatch Open
1153,LaHa,LaHa,32.35264737,-93.28524638,2021-05-27 09:38:04.000,10085452,Asset-Well-13009919,67,1,Thief Hatch Open
1154,LaHa,LaHa,32.36730943,-93.28713705,2021-05-27 10:08:05.000,10085862,Asset-Well-12907776,67,1,Thief Hatch Open
1155,LaHa,LaHa,32.36559157,-93.29606507,2021-05-27 10:23:11.000,10085453,Asset-Well-13802154,67,1,Thief Hatch Open
1156,LaHa,LaHa,32.38031398,-93.297794,2021-05-27 10:39:44.000,10085820,Asset-Well-13961165,67,1,Thief Hatch Open
1157,LaHa,LaHa,32.36709573,-93.31490312,2021-05-27 11:16:12.000,10085441,Asset-Well-12925295,67,1,Thief Hatch Open
1158,LaHa,LaHa,32.40941674,-93.27471803,2021-05-27 12:06:13.000,10086006,Asset-Well-12942032,67,1,Thief Hatch Open
1159,EAST,SOHA,31.47988399,-94.2645533,2021-05-28 14:20:10.000,10143837,Asset-Well-14379960-000,72,1,Thief Hatch Open
1161,EAST,SOHA,31.35735144,-94.43328609,2021-05-29 10:43:11.000,10084521,Asset-Well-13071342-000,72,1,Thief Hatch Open
1162,EAST,SOHA,31.31541653,-94.51816839,2021-05-29 14:44:51.000,10084392,Asset-Well-14354532-002,72,1,Thief Hatch Open
1163,EAST,SOHA,31.31701841,-94.51684347,2021-05-29 14:49:07.000,10107214,Asset-Well-14406376-000,72,1,Thief Hatch Open
1164,EAST,SOHA,31.28626394,-94.49825071,2021-05-29 15:23:00.000,10119228,Asset-Well-14404208-000,72,1,Thief Hatch Open
1165,EAST,SOHA,31.38515663,-94.55671093,2021-05-30 06:15:15.000,10084385,Asset-Well-13763119-000,72,1,Thief Hatch Open
1166,EAST,SOHA,31.40066589,-94.56876102,2021-05-30 06:42:18.000,10107132,Asset-Well-14404359-000,72,1,Thief Hatch Open
1167,EAST,SOHA,31.40114379,-94.58017117,2021-05-30 06:58:00.000,10084621,Asset-Well-14384752-000,72,1,Thief Hatch Open
1160,LaHa,LaHa,32.51600223,-93.99295028,2021-05-31 17:00:07.000,10086029,Asset-Well-13050090,73,1,Thief Hatch Open
1168,LaHa,LaHa,32.45813173,-93.95451772,2021-06-02 13:35:16.000,10085593,Asset-Well-13894736,73,1,Thief Hatch Open
1169,LaHa,LaHa,32.38642057,-93.7146979,2021-06-02 16:19:58.000,10085896,Asset-Well-13946583,73,1,Thief Hatch Open
1170,LaHa,LaHa,32.38313861,-93.73254034,2021-06-02 17:17:54.000,10085447,Asset-Well-13939735,73,1,Thief Hatch Open
1171,LaHa,LaHa,32.35307828,-93.64322505,2021-06-03 09:47:39.000,10085560,Asset-Well-14354495,73,1,Thief Hatch Open
1172,LaHa,LaHa,32.35372703,-93.63555943,2021-06-03 10:20:34.000,10085561,Asset-Well-14354492,73,1,Thief Hatch Open
1173,LaHa,LaHa,32.33989484,-93.66246539,2021-06-04 08:02:22.000,10085559,Asset-Well-13895719,73,1,Thief Hatch Open
1174,LaHa,LaHa,32.29698222,-93.59568608,2021-06-06 11:54:54.000,10085793,Asset-Well-13032519,73,1,Thief Hatch Open
1175,LaHa,LaHa,32.29834042,-93.60071758,2021-06-06 12:29:43.000,10085797,Asset-Well-13113025,73,1,Thief Hatch Open
1176,LaHa,LaHa,32.26684263,-93.61313557,2021-06-10 10:26:07.000,10085919,Asset-Well-13753990,73,1,Thief Hatch Open
1177,LaHa,LaHa,32.29552834,-93.65476623,2021-06-11 14:18:33.000,10085891,Asset-Well-12923470,73,1,Thief Hatch Open
1178,LaHa,LaHa,32.2970822,-93.70415865,2021-06-11 16:05:06.000,10085639,Asset-Well-13727987,73,1,Thief Hatch Open
1179,LaHa,LaHa,32.28332058,-93.72843711,2021-06-11 16:28:52.000,10085640,Asset-Well-13347917,73,1,Thief Hatch Open
1180,LaHa,LaHa,32.42312257,-93.6884885,2021-06-12 07:21:12.000,10085935,Asset-Well-13323716,73,1,Thief Hatch Open
1181,LaHa,LaHa,32.35589635,-93.89159364,2021-06-13 08:59:48.000,10085768,Asset-Well-12646485,73,1,Thief Hatch Open
1182,LaHa,LaHa,32.23770588,-93.58792479,2021-06-13 10:28:47.000,10085534,Asset-Well-13091450,73,1,Thief Hatch Open
1183,LaHa,LaHa,32.22519221,-93.59703126,2021-06-13 11:02:36.000,10085746,Asset-Well-13439203,73,1,Thief Hatch Open
1184,LaHa,LaHa,32.22334026,-93.59787488,2021-06-13 11:09:21.000,10085747,Asset-Well-13354334,73,1,Thief Hatch Open
1185,LaHa,LaHa,32.23738314,-93.6034506,2021-06-13 12:16:30.000,10086025,Asset-Well-13813753,73,1,Thief Hatch Open
1186,LaHa,LaHa,32.2520563,-93.64116609,2021-06-13 14:21:44.000,10085890,Asset-Well-13646371,73,1,Thief Hatch Open
1187,LaHa,LaHa,32.23728301,-93.65484204,2021-06-14 09:00:37.000,10085799,Asset-Well-12953576,73,1,Thief Hatch Open
1188,LaHa,LaHa,32.23896553,-93.65867351,2021-06-14 10:19:17.000,10085800,Asset-Well-13842438,73,1,Thief Hatch Open
1190,Eagle Ford,Hawkville,28.38634103,-98.43656733,2021-06-14 10:41:45.000,10085420,Asset-Well-13902729,69,1,Thief Hatch Open
1189,LaHa,LaHa,32.28053244,-93.53511516,2021-06-14 12:42:39.000,10085624,Asset-Well-13214059,73,1,Thief Hatch Open
1191,LaHa,LaHa,32.23630826,-93.50638371,2021-06-15 11:26:02.000,10085590,Asset-Well-13172791,73,1,Thief Hatch Open
1192,LaHa,LaHa,32.22190325,-93.50351625,2021-06-15 13:17:52.000,10085562,Asset-Well-13721570,73,1,Thief Hatch Open
1193,LaHa,LaHa,32.20923654,-93.49345208,2021-06-15 14:04:29.000,10085592,Asset-Well-11534823,73,1,Thief Hatch Open
1194,Eagle Ford,Hawkville,28.35715673,-98.37433355,2021-06-15 15:56:41.000,10085596,Asset-Well-12919980,69,1,Thief Hatch Open
1195,LaHa,LaHa,32.12236826,-93.53360033,2021-06-16 12:22:28.000,10085706,Asset-Well-13331150,73,1,Thief Hatch Open
1196,LaHa,LaHa,32.12132654,-93.55055446,2021-06-16 12:43:47.000,10085713,Asset-Well-13907109,73,1,Thief Hatch Open
1197,LaHa,LaHa,32.12228503,-93.51655935,2021-06-17 12:26:32.000,10086107,Asset-Well-13319425,73,1,Thief Hatch Open
1198,LaHa,LaHa,32.10785751,-93.50676798,2021-06-17 13:37:08.000,10085707,Asset-Well-13315182,73,1,Thief Hatch Open
1199,Eagle Ford,Karnes,29.03281704,-97.82194777,2021-06-17 14:17:50.000,10085365,Asset-Well-13512821,69,1,Thief Hatch Open
1200,LaHa,LaHa,32.07756313,-93.46729053,2021-06-18 09:07:36.000,10086043,Asset-Well-13500126,73,1,Thief Hatch Open
1201,LaHa,LaHa,32.06174139,-93.42092263,2021-06-18 12:29:17.000,10085611,Asset-Well-13164827,73,1,Thief Hatch Open
1202,LaHa,LaHa,32.03500663,-93.41247279,2021-06-18 14:00:18.000,10085634,Asset-Well-10946577,73,1,Thief Hatch Open
1203,LaHa,LaHa,31.99167122,-93.45875768,2021-06-21 13:35:08.000,10086071,Asset-Well-13926814,73,1,Thief Hatch Open
1204,LaHa,LaHa,32.14906446,-93.41583167,2021-06-22 10:26:11.000,10086016,Asset-Well-13656173,73,1,Thief Hatch Open
1205,LaHa,LaHa,32.09034778,-93.40895776,2021-06-22 13:43:29.000,10085940,Asset-Well-11522614,73,1,Thief Hatch Open
1206,LaHa,LaHa,32.32184197,-93.51811559,2021-06-23 10:01:16.000,10085622,Asset-Well-13275398,73,1,Thief Hatch Open
1207,LaHa,LaHa,32.33691972,-93.51918233,2021-06-23 11:46:16.000,10085631,Asset-Well-12925298,73,1,Thief Hatch Open
1208,LaHa,LaHa,32.34399284,-93.51548781,2021-06-23 12:21:44.000,10085370,Asset-Well-14330428,73,1,Thief Hatch Open
1209,LaHa,LaHa,32.33669871,-93.46683209,2021-06-24 09:30:34.000,10086073,Asset-Well-13819253,73,1,Thief Hatch Open
1210,LaHa,LaHa,32.35267243,-93.4835294,2021-06-24 10:12:49.000,10085677,Asset-Well-13458574,73,1,Thief Hatch Open
1211,LaHa,LaHa,32.35295304,-93.50649724,2021-06-24 10:59:14.000,10085632,Asset-Well-13123200,73,1,Thief Hatch Open
1212,LaHa,LaHa,32.34675471,-93.5551147,2021-06-24 12:53:00.000,10085922,Asset-Well-14309804,73,1,Thief Hatch Open
1213,LaHa,LaHa,32.37952531,-93.49467039,2021-06-25 09:15:27.000,10085924,Asset-Well-13185980,73,1,Thief Hatch Open
1214,LaHa,LaHa,32.37979207,-93.50498354,2021-06-25 09:59:19.000,10085923,Asset-Well-13239020,73,1,Thief Hatch Open
1215,LaHa,LaHa,32.37994723,-93.52542304,2021-06-25 12:52:02.000,10085607,Asset-Well-13223259,73,1,Thief Hatch Open
1216,LaHa,LaHa,32.39440278,-93.51464765,2021-06-25 15:18:29.000,10085649,Asset-Well-12909321,73,1,Thief Hatch Open
1217,LaHa,LaHa,32.36776445,-93.59169779,2021-06-26 13:56:40.000,10086130,Asset-Well-14341922,73,1,Thief Hatch Open
1218,LaHa,LaHa,32.37985995,-93.55218046,2021-06-26 15:48:57.000,10085757,Asset-Well-13107626,73,1,Thief Hatch Open
1219,LaHa,LaHa,32.25026128,-93.44221983,2021-06-27 09:44:03.000,10086044,Asset-Well-13926276,73,1,Thief Hatch Open
1220,LaHa,LaHa,32.24980316,-93.43849726,2021-06-27 10:36:06.000,10086045,Asset-Well-13920149,73,1,Thief Hatch Open
1221,LaHa,LaHa,32.25124589,-93.47127491,2021-06-27 11:22:25.000,10085658,Asset-Well-13386456,73,1,Thief Hatch Open
1222,LaHa,LaHa,32.25290675,-93.47924779,2021-06-27 12:23:31.000,10085659,Asset-Well-13764327,73,1,Thief Hatch Open
1223,LaHa,LaHa,32.39464977,-93.48355137,2021-06-29 09:15:02.000,10085572,Asset-Well-13211089,73,1,Thief Hatch Open
1224,LaHa,LaHa,32.39406266,-93.49097958,2021-06-29 09:57:39.000,10085925,Asset-Well-13185977,73,1,Thief Hatch Open
1225,LaHa,LaHa,32.38167999,-93.46187663,2021-06-29 11:08:34.000,10085775,Asset-Well-13711862,73,1,Thief Hatch Open
1226,LaHa,LaHa,32.38066107,-93.46962327,2021-06-29 11:31:19.000,10087798,Asset-Well-13755105,73,1,Thief Hatch Open
1227,LaHa,LaHa,32.36597823,-93.45494274,2021-06-29 14:28:51.000,10085718,Asset-Well-13920152,73,1,Thief Hatch Open
1228,LaHa,LaHa,32.3660288,-93.43240115,2021-06-29 14:55:38.000,10085931,Asset-Well-13932805,73,1,Thief Hatch Open
1229,LaHa,LaHa,32.33735551,-93.44402994,2021-06-29 15:28:36.000,10085381,Asset-Well-13650518,73,1,Thief Hatch Open
1230,LaHa,LaHa,31.99165987,-93.39904616,2021-06-30 11:31:07.000,10085668,Asset-Well-13366999,73,1,Thief Hatch Open
1231,LaHa,LaHa,31.9919797,-93.37816834,2021-06-30 12:14:44.000,10085666,Asset-Well-13970743,73,1,Thief Hatch Open
1232,LaHa,LaHa,32.03163501,-93.35478904,2021-06-30 12:56:41.000,10085384,Asset-Well-13895761,73,1,Thief Hatch Open
1233,LaHa,LaHa,32.23714374,-93.42263767,2021-06-30 15:59:11.000,10085571,Asset-Well-13787010,73,1,Thief Hatch Open
1234,LaHa,LaHa,32.23593246,-93.45018287,2021-06-30 16:40:51.000,10085737,Asset-Well-13897034,73,1,Thief Hatch Open
1235,LaHa,LaHa,32.42432073,-93.40598575,2021-07-01 08:38:56.000,10085451,Asset-Well-13687099,73,1,Thief Hatch Open
1236,LaHa,LaHa,32.38020226,-93.37052892,2021-07-01 10:29:09.000,10086092,Asset-Well-13950662,73,1,Thief Hatch Open
1237,LaHa,LaHa,32.381524,-93.36158935,2021-07-01 11:06:10.000,10085458,Asset-Well-13948371,73,1,Thief Hatch Open
1238,LaHa,LaHa,32.36682749,-93.36314125,2021-07-01 11:34:06.000,10085863,Asset-Well-13126852,73,1,Thief Hatch Open
1239,LaHa,LaHa,32.40940982,-93.2746871,2021-07-01 12:54:47.000,10086006,Asset-Well-12942032,73,1,Thief Hatch Open
1240,LaHa,LaHa,32.36732151,-93.28716004,2021-07-01 14:27:03.000,10085862,Asset-Well-12907776,73,1,Thief Hatch Open
1241,LaHa,LaHa,32.3655958,-93.29603831,2021-07-01 15:22:57.000,10085453,Asset-Well-13802154,73,1,Thief Hatch Open
1242,LaHa,LaHa,32.36707436,-93.31491293,2021-07-01 15:50:02.000,10085441,Asset-Well-12925295,73,1,Thief Hatch Open
1243,LaHa,LaHa,32.3521835,-93.33138895,2021-07-01 16:37:03.000,10085701,Asset-Well-13284104,73,1,Thief Hatch Open
1244,LaHa,LaHa,32.38029961,-93.29776551,2021-07-03 09:15:39.000,10085820,Asset-Well-13961165,73,1,Thief Hatch Open
1245,LaHa,LaHa,32.35264687,-93.28527484,2021-07-03 09:47:21.000,10085452,Asset-Well-13009919,73,1,Thief Hatch Open
1246,LaHa,LaHa,32.3380502,-93.25287072,2021-07-03 10:29:55.000,10086091,Asset-Well-13932804,73,1,Thief Hatch Open
1247,LaHa,LaHa,32.07887868,-93.77212969,2021-07-06 14:31:52.000,10085951,Asset-Well-13369022,73,1,Thief Hatch Open
1248,LaHa,LaHa,32.13718812,-93.73959035,2021-07-06 17:27:58.000,10085645,Asset-Well-13749055,73,1,Thief Hatch Open
1249,LaHa,LaHa,31.97697722,-93.48887623,2021-07-07 09:14:50.000,10085736,Asset-Well-13293876,73,1,Thief Hatch Open
1250,LaHa,LaHa,31.9024224,-93.49961448,2021-07-07 11:23:33.000,10085750,Asset-Well-12907832,73,1,Thief Hatch Open
1251,LaHa,LaHa,31.81593667,-93.79258097,2021-07-07 13:22:50.000,10085405,Asset-Well-10959269,73,1,Thief Hatch Open
1252,LaHa,LaHa,31.96172457,-93.85840563,2021-07-08 08:20:37.000,10086102,Asset-Well-13721599,73,1,Thief Hatch Open
1254,EAST,SOHA,31.35731429,-94.43317972,2021-07-09 11:07:04.000,10084521,Asset-Well-13071342-000,76,1,Thief Hatch Open
1253,LaHa,LaHa,32.12237209,-93.49870024,2021-07-09 12:20:58.000,10086105,Asset-Well-13291635,73,1,Thief Hatch Open
1255,EAST,SOHA,31.37066878,-94.49889492,2021-07-09 13:00:25.000,10057467,Asset-Well-13387002-000,76,1,Thief Hatch Open
1256,EAST,SOHA,31.40468379,-94.61975535,2021-07-09 16:34:53.000,10093961,Asset-Well-14402359-000,76,1,Thief Hatch Open
1257,EAST,SOHA,31.40134944,-94.58038558,2021-07-09 17:39:26.000,10084621,Asset-Well-14384752-000,76,1,Thief Hatch Open
1258,EAST,SOHA,31.40557946,-94.58618456,2021-07-09 18:04:26.000,10199841,Asset-Well-14453509-000,76,1,Thief Hatch Open
1259,EAST,SOHA,31.38028656,-94.57840414,2021-07-09 19:05:44.000,10084687,Asset-Well-14365684-000,76,1,Thief Hatch Open
1260,EAST,SOHA,31.3835082,-94.59267561,2021-07-09 19:30:50.000,10084692,Asset-Well-14322612-000,76,1,Thief Hatch Open
1261,EAST,SOHA,31.48170721,-94.25607055,2021-07-10 14:52:46.000,10084688,Asset-Well-14365559-000,76,1,Thief Hatch Open
1262,Eagle Ford,Hawkville,28.21689785,-98.85761636,2021-07-12 12:08:34.000,10085482,Asset-Well-13331447,75,1,Thief Hatch Open
1264,LaHa,LaHa,32.51592436,-93.99298561,2021-07-13 07:42:26.000,10086029,Asset-Well-13050090,77,1,Thief Hatch Open
1263,Eagle Ford,Hawkville,28.36166647,-98.98915735,2021-07-13 08:57:38.000,10085388,Asset-Well-13750947,75,1,Thief Hatch Open
1265,LaHa,LaHa,32.35590607,-93.8916126,2021-07-13 11:28:33.000,10085768,Asset-Well-12646485,77,1,Thief Hatch Open
1266,LaHa,LaHa,32.42347237,-93.68843616,2021-07-14 08:16:05.000,10085935,Asset-Well-13323716,77,1,Thief Hatch Open
1267,LaHa,LaHa,32.38634262,-93.71466325,2021-07-14 10:52:10.000,10085896,Asset-Well-13946583,77,1,Thief Hatch Open
1268,LaHa,LaHa,32.33984893,-93.66243323,2021-07-14 13:22:51.000,10085559,Asset-Well-13895719,77,1,Thief Hatch Open
1269,LaHa,LaHa,32.35371388,-93.63547906,2021-07-14 14:34:45.000,10085561,Asset-Well-14354492,77,1,Thief Hatch Open
1270,LaHa,LaHa,32.29695567,-93.59575995,2021-07-18 10:03:43.000,10085793,Asset-Well-13032519,77,1,Thief Hatch Open
1271,LaHa,LaHa,32.29848327,-93.60069464,2021-07-18 11:01:59.000,10085797,Asset-Well-13113025,77,1,Thief Hatch Open
1272,LaHa,LaHa,32.26617673,-93.61316792,2021-07-21 08:33:29.000,10085919,Asset-Well-13753990,77,1,Thief Hatch Open
1273,LaHa,LaHa,32.26585471,-93.59523918,2021-07-21 09:21:20.000,10085918,Asset-Well-12923421,77,1,Thief Hatch Open
1274,LaHa,LaHa,32.29553803,-93.65480324,2021-07-21 10:21:22.000,10085891,Asset-Well-12923470,77,1,Thief Hatch Open
1275,LaHa,LaHa,32.31166389,-93.67222733,2021-07-21 12:03:45.000,10085892,Asset-Well-13748132,77,1,Thief Hatch Open
1276,LaHa,LaHa,32.29707987,-93.7042334,2021-07-21 12:41:27.000,10085639,Asset-Well-13727987,77,1,Thief Hatch Open
1277,LaHa,LaHa,32.28321274,-93.72838524,2021-07-22 09:15:36.000,10085640,Asset-Well-13347917,77,1,Thief Hatch Open
1278,LaHa,LaHa,32.23782511,-93.58785679,2021-07-22 11:17:43.000,10085534,Asset-Well-13091450,77,1,Thief Hatch Open
1279,LaHa,LaHa,32.22519333,-93.59706878,2021-07-22 12:03:50.000,10085746,Asset-Well-13439203,77,1,Thief Hatch Open
1280,LaHa,LaHa,32.22311928,-93.59719427,2021-07-22 12:10:28.000,10085747,Asset-Well-13354334,77,1,Thief Hatch Open
1281,LaHa,LaHa,32.23741402,-93.60344837,2021-07-23 08:12:32.000,10086025,Asset-Well-13813753,77,1,Thief Hatch Open
1282,LaHa,LaHa,32.2372547,-93.65479713,2021-07-23 10:36:35.000,10085799,Asset-Well-12953576,77,1,Thief Hatch Open
1283,LaHa,LaHa,32.23882572,-93.65848197,2021-07-23 13:15:58.000,10085800,Asset-Well-13842438,77,1,Thief Hatch Open
1284,LaHa,LaHa,32.28096192,-93.53531718,2021-07-24 09:24:14.000,10085624,Asset-Well-13214059,77,1,Thief Hatch Open
1285,LaHa,LaHa,32.28012335,-93.53176451,2021-07-24 09:34:05.000,10085625,Asset-Well-14100092,77,1,Thief Hatch Open
1286,LaHa,LaHa,32.25202825,-93.5056471,2021-07-24 12:11:04.000,10085567,Asset-Well-13018622,77,1,Thief Hatch Open
